"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 14, 2012","893.09","915.44","925.42","890.20","-","-2.44%"
"Sep 13, 2012","915.44","898.39","921.90","895.89","-","1.86%"
"Sep 12, 2012","898.68","889.19","900.46","889.19","-","1.08%"
"Sep 11, 2012","889.07","871.44","889.07","870.00","-","2.00%"
"Sep 10, 2012","871.64","879.18","890.74","870.72","-","-0.81%"
"Sep 06, 2012","878.73","862.55","879.90","862.55","-","1.93%"
"Sep 05, 2012","862.10","867.05","873.32","856.95","-","-0.57%"
"Sep 04, 2012","867.05","879.79","883.75","867.05","-","-1.47%"
"Sep 03, 2012","879.98","873.10","882.42","873.10","-","0.76%"
"Aug 31, 2012","873.32","872.51","879.19","869.05","-","0.08%"
"Aug 30, 2012","872.58","859.45","874.86","858.51","-","1.43%"
"Aug 29, 2012","860.26","864.54","870.19","851.16","-","-0.49%"
"Aug 28, 2012","864.53","845.20","864.99","844.46","-","2.30%"
"Aug 27, 2012","845.11","851.10","853.14","843.68","-","-0.70%"
"Aug 24, 2012","851.08","842.29","854.51","836.29","-","1.04%"
"Aug 23, 2012","842.33","856.17","856.18","837.93","-","-1.62%"
"Aug 22, 2012","856.20","851.79","861.22","844.95","-","0.51%"
"Aug 21, 2012","851.83","850.49","867.59","847.66","-","0.19%"
"Aug 20, 2012","850.24","854.33","857.24","847.47","-","-0.48%"
"Aug 17, 2012","854.33","852.27","857.00","845.55","-","0.26%"
"Aug 16, 2012","852.08","831.00","853.65","831.00","-","2.67%"
"Aug 15, 2012","829.94","823.85","834.90","818.23","-","0.80%"
"Aug 14, 2012","823.38","835.65","840.06","819.05","-","-1.49%"
"Aug 13, 2012","835.86","835.26","838.34","822.82","-","0.07%"
"Aug 10, 2012","835.26","831.15","835.44","824.93","-","0.50%"
"Aug 09, 2012","831.13","831.11","840.21","822.25","-","-0.00%"
"Aug 08, 2012","831.17","819.55","832.51","816.59","-","1.39%"
"Aug 07, 2012","819.80","838.20","849.16","817.30","-","-2.20%"
"Aug 06, 2012","838.20","824.48","845.15","823.65","-","1.70%"
"Aug 03, 2012","824.22","799.23","825.99","799.23","-","3.16%"
"Aug 02, 2012","798.96","801.34","802.31","786.94","-","-0.25%"
"Aug 01, 2012","801.00","794.00","807.00","788.00","-","0.78%"
"Jul 31, 2012","794.77","808.09","818.61","794.77","-","-1.67%"
"Jul 30, 2012","808.27","800.08","808.53","790.37","-","1.02%"
"Jul 27, 2012","800.08","766.92","806.72","766.92","-","4.33%"
"Jul 26, 2012","766.91","751.97","768.43","751.97","-","1.99%"
"Jul 25, 2012","751.97","743.18","754.66","743.18","-","1.19%"
"Jul 24, 2012","743.11","745.23","748.99","732.96","-","-0.28%"
"Jul 23, 2012","745.23","765.36","765.36","733.54","-","-2.61%"
"Jul 20, 2012","765.24","776.63","777.53","760.17","-","-1.58%"
"Jul 19, 2012","777.51","758.00","777.53","757.59","-","2.62%"
"Jul 18, 2012","757.65","744.27","757.65","740.29","-","1.81%"
"Jul 17, 2012","744.17","732.34","744.24","730.46","-","1.63%"
"Jul 16, 2012","732.21","736.27","744.07","727.77","-","-0.61%"
"Jul 13, 2012","736.69","736.03","742.02","735.17","-","0.07%"
"Jul 12, 2012","736.15","746.86","746.86","725.98","-","-1.43%"
"Jul 11, 2012","746.86","749.98","753.02","740.99","-","-0.40%"
"Jul 10, 2012","749.88","771.16","776.42","749.04","-","-2.77%"
"Jul 06, 2012","771.25","781.46","781.46","766.47","-","-1.33%"
"Jul 05, 2012","781.63","789.87","793.79","778.28","-","-1.04%"
"Jul 04, 2012","789.87","792.11","793.67","785.92","-","-0.32%"
"Jul 03, 2012","792.42","766.98","792.78","766.98","-","3.38%"
"Jul 02, 2012","766.54","769.40","770.71","761.25","-","-0.39%"
"Jun 29, 2012","769.55","753.94","779.74","753.94","-","2.10%"
"Jun 28, 2012","753.71","756.97","765.03","749.14","-","-0.46%"
"Jun 27, 2012","757.16","757.53","767.01","754.32","-","-0.02%"
"Jun 26, 2012","757.34","754.43","760.94","749.09","-","0.38%"
"Jun 25, 2012","754.46","776.51","776.51","752.93","-","-2.89%"
"Jun 22, 2012","776.93","781.03","785.36","774.45","-","-0.52%"
"Jun 21, 2012","780.96","801.76","801.76","780.74","-","-2.63%"
"Jun 20, 2012","802.08","796.70","804.44","789.62","-","0.68%"
"Jun 19, 2012","796.66","787.40","800.72","787.09","-","1.19%"
"Jun 18, 2012","787.32","782.57","795.10","777.15","-","0.62%"
"Jun 15, 2012","782.46","766.24","782.64","762.83","-","2.12%"
"Jun 14, 2012","766.24","772.08","777.08","763.03","-","-0.72%"
"Jun 13, 2012","771.76","757.32","773.26","751.38","-","1.83%"
"Jun 12, 2012","757.90","740.30","759.24","733.11","-","2.35%"
"Jun 11, 2012","740.49","742.06","755.56","739.26","-","-0.18%"
"Jun 08, 2012","741.85","732.36","741.85","726.76","-","1.25%"
"Jun 06, 2012","732.68","707.71","734.37","706.11","-","3.58%"
"Jun 05, 2012","707.36","724.18","732.58","707.36","-","-2.29%"
"Jun 04, 2012","723.92","730.13","734.10","723.22","-","-0.80%"
"Jun 01, 2012","729.76","754.25","754.25","723.36","-","-3.31%"
"May 31, 2012","754.73","747.49","756.96","738.86","-","0.97%"
"May 30, 2012","747.49","755.97","755.97","734.05","-","-1.15%"
"May 29, 2012","756.15","781.62","784.29","756.15","-","-3.23%"
"May 28, 2012","781.39","756.69","785.15","756.69","-","3.24%"
