"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 23, 2014","1,217.41","1,227.05","1,228.47","1,213.61","-","-0.78%"
"Jun 20, 2014","1,227.02","1,237.28","1,237.28","1,223.24","-","-0.88%"
"Jun 18, 2014","1,237.86","1,221.94","1,237.86","1,214.16","-","1.31%"
"Jun 17, 2014","1,221.91","1,227.23","1,227.23","1,217.38","-","-0.44%"
"Jun 16, 2014","1,227.28","1,229.02","1,230.39","1,224.35","-","-0.20%"
"Jun 13, 2014","1,229.69","1,238.57","1,238.57","1,227.87","-","-0.70%"
"Jun 11, 2014","1,238.34","1,234.09","1,246.43","1,233.90","-","0.49%"
"Jun 10, 2014","1,232.28","1,225.49","1,232.40","1,218.52","-","0.56%"
"Jun 09, 2014","1,225.42","1,199.51","1,229.35","1,198.99","-","2.16%"
"Jun 06, 2014","1,199.54","1,171.14","1,203.93","1,171.14","-","2.51%"
"Jun 05, 2014","1,170.16","1,173.93","1,183.92","1,167.32","-","-0.32%"
"Jun 04, 2014","1,173.93","1,179.69","1,179.69","1,169.68","-","-0.49%"
"Jun 03, 2014","1,179.69","1,170.72","1,179.69","1,166.52","-","0.77%"
"Jun 02, 2014","1,170.72","1,158.79","1,176.37","1,158.79","-","1.04%"
"May 30, 2014","1,158.69","1,179.19","1,179.19","1,158.69","-","-1.76%"
"May 29, 2014","1,179.43","1,188.00","1,193.27","1,173.74","-","-0.69%"
"May 28, 2014","1,187.59","1,175.78","1,194.00","1,174.55","-","1.00%"
"May 27, 2014","1,175.82","1,191.42","1,201.13","1,173.34","-","-1.31%"
"May 26, 2014","1,191.45","1,186.91","1,193.70","1,185.61","-","0.38%"
"May 25, 2014","1,186.91","1,186.91","1,186.91","1,186.91","-","0.00%"
"May 23, 2014","1,186.91","1,194.56","1,195.42","1,182.36","-","-0.64%"
"May 22, 2014","1,194.53","1,179.75","1,194.79","1,176.02","-","1.25%"
"May 21, 2014","1,179.75","1,187.63","1,197.13","1,179.75","-","-0.66%"
"May 20, 2014","1,187.62","1,204.51","1,215.23","1,186.02","-","-1.42%"
"May 19, 2014","1,204.71","1,219.82","1,220.76","1,203.03","-","-1.25%"
