"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 24, 2016","7,062.09","7,108.53","7,108.53","6,923.19","-","-0.65%"
"Feb 23, 2016","7,108.62","7,214.61","7,274.35","7,086.43","-","-1.47%"
"Feb 22, 2016","7,214.51","7,001.54","7,235.91","7,001.54","-","3.05%"
"Feb 19, 2016","7,001.08","7,014.17","7,061.69","6,943.87","-","-0.19%"
"Feb 18, 2016","7,014.12","6,965.58","7,047.06","6,928.38","-","0.69%"
"Feb 17, 2016","6,965.95","6,880.85","7,057.89","6,880.85","-","1.24%"
"Feb 16, 2016","6,880.48","6,718.19","6,908.21","6,718.19","-","2.42%"
"Feb 15, 2016","6,718.05","6,674.91","6,811.42","6,674.91","-","0.65%"
"Feb 14, 2016","6,674.77","6,674.77","6,674.77","6,674.77","-","0.00%"
"Feb 12, 2016","6,674.77","6,636.96","6,708.00","6,631.18","-","0.62%"
"Feb 11, 2016","6,633.74","6,790.47","6,790.47","6,569.41","-","-2.31%"
"Feb 10, 2016","6,790.59","6,809.34","6,809.34","6,739.95","-","-0.28%"
"Feb 05, 2016","6,809.34","6,838.64","6,914.82","6,805.25","-","-0.39%"
"Feb 04, 2016","6,836.06","6,708.82","6,928.09","6,708.82","-","1.90%"
"Feb 03, 2016","6,708.69","6,621.47","6,731.59","6,591.97","-","1.32%"
"Feb 02, 2016","6,621.33","6,863.85","6,863.85","6,621.33","-","-3.58%"
"Feb 01, 2016","6,867.23","6,848.05","6,867.23","6,753.52","-","0.23%"
"Jan 29, 2016","6,851.61","6,539.47","6,851.61","6,539.47","-","4.78%"
"Jan 28, 2016","6,539.31","6,470.47","6,552.78","6,399.61","-","1.07%"
"Jan 27, 2016","6,470.09","6,343.27","6,522.06","6,333.19","-","2.00%"
"Jan 26, 2016","6,343.27","6,481.88","6,481.88","6,307.61","-","-2.14%"
"Jan 22, 2016","6,481.88","6,417.86","6,497.22","6,417.86","-","1.01%"
"Jan 21, 2016","6,417.16","6,368.27","6,434.89","6,340.15","-","0.78%"
"Jan 20, 2016","6,367.43","6,448.86","6,448.86","6,276.33","-","-1.27%"
"Jan 19, 2016","6,449.23","6,430.17","6,558.53","6,418.20","-","0.32%"
"Jan 18, 2016","6,428.68","6,486.32","6,495.73","6,415.33","-","-0.87%"
"Jan 15, 2016","6,485.13","6,577.32","6,577.32","6,384.49","-","-1.45%"
"Jan 14, 2016","6,580.71","6,574.60","6,616.14","6,481.90","-","0.09%"
"Jan 13, 2016","6,574.85","6,651.54","6,709.78","6,553.37","-","-1.13%"
"Jan 12, 2016","6,649.82","6,635.03","6,696.92","6,616.43","-","0.26%"
"Jan 11, 2016","6,632.66","6,696.49","6,774.99","6,632.02","-","-0.95%"
"Jan 10, 2016","6,696.54","6,696.54","6,696.54","6,696.54","-","0.00%"
"Jan 08, 2016","6,696.54","6,698.08","6,766.79","6,685.68","-","-0.03%"
"Jan 07, 2016","6,698.28","6,882.20","6,882.20","6,698.28","-","-2.68%"
"Jan 06, 2016","6,882.57","6,963.25","6,963.25","6,854.86","-","-1.17%"
"Jan 05, 2016","6,963.81","6,912.94","6,974.80","6,912.94","-","0.76%"
"Jan 04, 2016","6,911.55","7,149.01","7,149.01","6,910.18","-","-3.32%"
"Dec 31, 2015","7,149.03","7,149.03","7,149.03","7,149.03","-","0.00%"
"Dec 30, 2015","7,149.03","7,173.63","7,175.43","7,113.02","-","-0.35%"
"Dec 29, 2015","7,173.84","7,206.03","7,247.07","7,151.08","-","-0.44%"
"Dec 28, 2015","7,205.81","7,208.24","7,228.28","7,190.59","-","-0.03%"
"Dec 23, 2015","7,207.95","7,113.15","7,221.75","7,113.15","-","1.42%"
"Dec 22, 2015","7,106.83","7,087.59","7,123.73","7,062.76","-","0.27%"
"Dec 21, 2015","7,087.54","7,130.83","7,181.70","7,078.39","-","-0.65%"
"Dec 18, 2015","7,133.61","7,294.82","7,294.82","7,081.32","-","-2.23%"
"Dec 17, 2015","7,296.09","7,252.06","7,431.83","7,252.06","-","0.61%"
"Dec 16, 2015","7,251.94","7,226.54","7,258.05","7,127.05","-","0.32%"
"Dec 15, 2015","7,228.46","7,253.57","7,309.74","7,227.64","-","-0.34%"
"Dec 14, 2015","7,253.12","7,337.21","7,339.32","7,223.36","-","-1.17%"
"Dec 11, 2015","7,339.14","7,365.60","7,441.86","7,304.54","-","-0.37%"
"Dec 10, 2015","7,366.04","7,408.56","7,479.57","7,286.52","-","-0.56%"
"Dec 09, 2015","7,407.87","7,264.68","7,498.19","7,264.68","-","1.98%"
"Dec 08, 2015","7,264.27","7,402.10","7,429.64","7,242.85","-","-1.86%"
"Dec 07, 2015","7,401.85","7,374.25","7,523.97","7,374.25","-","0.38%"
"Dec 04, 2015","7,374.05","7,523.91","7,524.00","7,321.50","-","-1.99%"
"Dec 03, 2015","7,523.89","7,375.23","7,599.29","7,375.23","-","2.07%"
"Dec 02, 2015","7,371.41","7,334.41","7,478.47","7,303.83","-","0.50%"
"Dec 01, 2015","7,334.55","7,371.89","7,433.38","7,288.91","-","-0.50%"
"Nov 30, 2015","7,371.60","7,557.54","7,557.54","7,371.60","-","-2.47%"
"Nov 27, 2015","7,558.17","7,705.68","7,705.68","7,524.32","-","-1.92%"
"Nov 26, 2015","7,706.15","7,680.92","7,706.15","7,657.98","-","0.33%"
"Nov 25, 2015","7,680.72","7,807.93","7,807.93","7,644.86","-","-1.64%"
"Nov 24, 2015","7,808.52","7,816.19","7,827.01","7,705.98","-","-0.14%"
"Nov 23, 2015","7,819.23","7,800.84","7,894.04","7,796.64","-","0.23%"
"Nov 22, 2015","7,801.21","7,801.21","7,801.21","7,801.21","-","0.00%"
"Nov 19, 2015","7,801.21","7,726.69","7,827.02","7,726.69","-","0.97%"
"Nov 18, 2015","7,726.02","7,683.94","7,774.47","7,678.10","-","0.55%"
"Nov 17, 2015","7,683.94","7,635.35","7,739.74","7,635.35","-","0.64%"
"Nov 16, 2015","7,634.91","7,643.82","7,673.00","7,607.01","-","-0.11%"
"Nov 13, 2015","7,643.19","7,644.06","7,656.49","7,568.25","-","-0.02%"
"Nov 12, 2015","7,644.76","7,655.38","7,748.82","7,627.51","-","-0.14%"
"Nov 11, 2015","7,655.38","7,510.17","7,675.27","7,510.17","-","1.94%"
"Nov 10, 2015","7,509.90","7,496.65","7,509.90","7,382.04","-","0.18%"
"Nov 09, 2015","7,496.64","7,551.42","7,588.63","7,447.02","-","-0.74%"
"Nov 06, 2015","7,552.90","7,683.27","7,693.29","7,463.69","-","-1.70%"
"Nov 05, 2015","7,683.39","7,636.30","7,697.69","7,621.47","-","0.62%"
"Nov 04, 2015","7,636.24","7,599.69","7,780.32","7,596.11","-","0.53%"
"Nov 03, 2015","7,596.21","7,328.16","7,606.63","7,323.11","-","3.66%"
"Oct 30, 2015","7,328.16","7,297.02","7,369.89","7,272.23","-","0.43%"
"Oct 29, 2015","7,296.73","7,447.95","7,447.95","7,296.73","-","-2.03%"
"Oct 28, 2015","7,448.22","7,533.18","7,551.41","7,398.77","-","-1.13%"
"Oct 27, 2015","7,533.18","7,489.65","7,542.69","7,461.00","-","0.58%"
"Oct 26, 2015","7,489.75","7,524.47","7,548.30","7,475.34","-","-0.46%"
"Oct 23, 2015","7,524.18","7,556.83","7,700.29","7,518.75","-","-0.43%"
"Oct 22, 2015","7,556.69","7,446.47","7,578.40","7,446.47","-","1.48%"
"Oct 21, 2015","7,446.13","7,466.29","7,490.48","7,395.60","-","-0.27%"
"Oct 20, 2015","7,466.29","7,496.64","7,513.98","7,386.95","-","-0.41%"
"Oct 19, 2015","7,496.79","7,458.97","7,500.87","7,407.09","-","0.54%"
"Oct 18, 2015","7,456.25","7,456.25","7,456.25","7,456.25","-","0.00%"
"Oct 16, 2015","7,456.25","7,400.81","7,491.77","7,329.63","-","0.75%"
"Oct 15, 2015","7,400.86","7,352.28","7,442.13","7,331.59","-","0.72%"
"Oct 14, 2015","7,348.26","7,436.39","7,491.81","7,345.64","-","-1.19%"
"Oct 13, 2015","7,436.39","7,515.73","7,531.20","7,397.51","-","-1.05%"
"Oct 12, 2015","7,515.46","7,515.46","7,515.46","7,515.46","-","0.00%"
"Oct 09, 2015","7,515.46","7,524.74","7,576.06","7,454.79","-","-0.13%"
"Oct 08, 2015","7,525.30","7,503.79","7,548.93","7,493.44","-","0.29%"
"Oct 07, 2015","7,503.38","7,407.64","7,508.75","7,388.25","-","1.29%"
"Oct 06, 2015","7,407.56","7,451.27","7,501.38","7,369.31","-","-0.58%"
"Oct 05, 2015","7,451.10","7,387.26","7,494.97","7,381.48","-","0.86%"
"Oct 03, 2015","7,387.33","7,387.33","7,387.33","7,387.33","-","0.00%"
"Oct 02, 2015","7,387.33","7,200.70","7,387.98","7,153.63","-","2.59%"
"Oct 01, 2015","7,200.65","7,203.18","7,262.27","7,117.78","-","-0.03%"
"Sep 30, 2015","7,202.90","7,070.01","7,225.80","7,070.01","-","1.88%"
"Sep 29, 2015","7,070.04","7,060.39","7,109.64","7,037.25","-","0.14%"
"Sep 28, 2015","7,060.46","7,138.65","7,138.65","7,016.76","-","-1.09%"
"Sep 27, 2015","7,138.58","7,138.58","7,138.58","7,138.58","-","0.00%"
"Sep 25, 2015","7,138.58","7,152.99","7,220.62","7,114.70","-","-0.15%"
"Sep 24, 2015","7,149.49","7,184.95","7,184.95","7,024.64","-","-0.50%"
"Sep 23, 2015","7,185.49","7,288.78","7,288.78","7,179.29","-","-1.43%"
"Sep 22, 2015","7,289.65","7,318.48","7,318.48","7,170.10","-","-0.40%"
"Sep 21, 2015","7,319.27","7,367.07","7,416.36","7,299.39","-","-0.65%"
"Sep 18, 2015","7,367.38","7,537.51","7,537.51","7,322.70","-","-2.27%"
"Sep 17, 2015","7,538.40","7,520.37","7,636.80","7,476.63","-","0.23%"
"Sep 16, 2015","7,521.20","7,393.89","7,545.90","7,393.89","-","1.72%"
"Sep 15, 2015","7,393.94","7,416.29","7,432.62","7,316.96","-","-0.30%"
