"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 16, 2011","8,752.82","8,775.26","8,779.60","8,605.14","-","-0.26%"
"Aug 15, 2011","8,775.85","8,620.92","8,864.72","8,620.37","-","1.80%"
"Aug 12, 2011","8,620.95","8,565.06","8,669.47","8,447.98","-","0.66%"
"Aug 11, 2011","8,564.17","8,126.31","8,622.42","8,126.21","-","5.39%"
"Aug 10, 2011","8,126.29","8,073.17","8,226.71","7,881.35","-","0.66%"
"Aug 09, 2011","8,073.10","7,702.19","8,079.91","7,702.19","-","4.83%"
"Aug 08, 2011","7,701.46","8,289.37","8,289.37","7,585.92","-","-7.10%"
"Aug 05, 2011","8,290.36","8,144.09","8,303.27","7,960.78","-","1.78%"
"Aug 04, 2011","8,145.22","8,618.26","8,618.26","8,144.05","-","-5.50%"
"Aug 03, 2011","8,619.10","8,713.39","8,735.56","8,419.44","-","-1.08%"
"Aug 02, 2011","8,713.37","8,876.75","8,959.00","8,704.65","-","-1.84%"
"Aug 01, 2011","8,876.92","8,955.57","9,082.23","8,847.25","-","-0.88%"
"Jul 29, 2011","8,955.57","8,962.74","8,999.83","8,879.77","-","-0.08%"
"Jul 28, 2011","8,962.74","8,867.72","9,033.62","8,866.56","-","1.07%"
"Jul 27, 2011","8,867.61","9,056.06","9,056.06","8,856.62","-","-2.08%"
"Jul 26, 2011","9,056.14","9,204.67","9,212.54","9,024.90","-","-1.62%"
"Jul 25, 2011","9,204.88","9,327.72","9,327.72","9,200.49","-","-1.47%"
"Jul 22, 2011","9,342.09","9,366.42","9,422.13","9,330.11","-","-0.25%"
"Jul 21, 2011","9,365.82","9,207.63","9,389.76","9,207.63","-","1.72%"
"Jul 20, 2011","9,207.63","9,229.78","9,311.92","9,207.63","-","-0.20%"
"Jul 19, 2011","9,225.79","9,193.39","9,271.56","9,147.78","-","0.36%"
"Jul 18, 2011","9,192.93","9,273.88","9,273.88","9,147.60","-","-0.89%"
"Jul 15, 2011","9,275.06","9,374.36","9,445.64","9,248.30","-","-1.06%"
"Jul 14, 2011","9,374.56","9,451.34","9,477.32","9,328.36","-","-0.80%"
"Jul 13, 2011","9,450.47","9,253.05","9,469.08","9,253.05","-","2.13%"
"Jul 12, 2011","9,253.09","9,362.52","9,398.66","9,253.09","-","-1.17%"
"Jul 11, 2011","9,362.52","9,557.78","9,557.78","9,345.74","-","-2.04%"
"Jul 08, 2011","9,557.59","9,693.41","9,693.41","9,527.13","-","-1.40%"
"Jul 07, 2011","9,693.49","9,786.14","9,878.17","9,693.49","-","-0.95%"
