"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 29, 2010","1,425.12","1,403.11","1,425.42","1,403.02","-","1.58%"
"Dec 28, 2010","1,402.94","1,395.97","1,405.80","1,395.97","-","0.53%"
"Dec 27, 2010","1,395.48","1,401.99","1,401.99","1,393.33","-","-0.47%"
"Dec 23, 2010","1,402.04","1,390.15","1,402.04","1,388.74","-","0.86%"
"Dec 22, 2010","1,390.12","1,400.90","1,401.76","1,387.12","-","-0.78%"
"Dec 21, 2010","1,400.99","1,383.38","1,405.81","1,383.03","-","1.27%"
"Dec 20, 2010","1,383.38","1,393.70","1,400.57","1,383.38","-","-0.75%"
"Dec 17, 2010","1,393.86","1,387.35","1,393.86","1,381.10","-","0.47%"
"Dec 16, 2010","1,387.35","1,394.00","1,406.54","1,381.73","-","-0.46%"
"Dec 15, 2010","1,393.76","1,408.41","1,408.41","1,389.97","-","-1.06%"
"Dec 14, 2010","1,408.65","1,405.07","1,408.65","1,399.14","-","0.26%"
"Dec 13, 2010","1,405.04","1,393.67","1,405.34","1,392.87","-","0.83%"
"Dec 10, 2010","1,393.50","1,383.03","1,397.37","1,383.03","-","0.76%"
"Dec 09, 2010","1,383.03","1,398.76","1,407.77","1,379.38","-","-1.11%"
"Dec 08, 2010","1,398.60","1,418.44","1,418.44","1,397.39","-","-1.39%"
"Dec 07, 2010","1,418.36","1,423.58","1,437.13","1,418.36","-","-0.37%"
"Dec 06, 2010","1,423.58","1,430.39","1,432.29","1,419.73","-","-0.48%"
"Dec 03, 2010","1,430.39","1,435.91","1,440.67","1,427.12","-","-0.41%"
"Dec 02, 2010","1,436.25","1,424.45","1,439.75","1,424.45","-","0.84%"
"Dec 01, 2010","1,424.26","1,412.57","1,426.80","1,412.57","-","0.83%"
"Nov 30, 2010","1,412.57","1,395.75","1,412.84","1,393.12","-","1.19%"
"Nov 29, 2010","1,395.89","1,407.17","1,409.95","1,385.22","-","-0.84%"
"Nov 26, 2010","1,407.70","1,423.72","1,423.72","1,402.68","-","-1.14%"
"Nov 25, 2010","1,423.89","1,419.98","1,426.41","1,418.06","-","0.30%"
"Nov 24, 2010","1,419.67","1,387.78","1,420.45","1,387.78","-","2.30%"
"Nov 23, 2010","1,387.70","1,413.65","1,413.83","1,383.41","-","-1.84%"
"Nov 22, 2010","1,413.67","1,431.22","1,436.32","1,410.36","-","-1.24%"
"Nov 19, 2010","1,431.38","1,422.37","1,431.91","1,415.82","-","0.63%"
"Nov 18, 2010","1,422.37","1,405.21","1,426.45","1,405.21","-","1.22%"
"Nov 17, 2010","1,405.21","1,395.33","1,406.96","1,395.33","-","0.71%"
"Nov 16, 2010","1,395.33","1,413.57","1,415.35","1,389.04","-","-1.28%"
"Nov 12, 2010","1,413.40","1,432.64","1,432.64","1,413.36","-","-1.36%"
"Nov 11, 2010","1,432.82","1,420.58","1,434.59","1,420.58","-","0.87%"
"Nov 10, 2010","1,420.51","1,437.26","1,437.26","1,414.18","-","-1.17%"
"Nov 09, 2010","1,437.26","1,458.00","1,462.06","1,435.02","-","-1.42%"
"Nov 08, 2010","1,457.95","1,466.50","1,466.50","1,454.79","-","-0.58%"
"Nov 05, 2010","1,466.50","1,468.98","1,473.10","1,458.12","-","-0.21%"
"Nov 04, 2010","1,469.62","1,452.16","1,470.77","1,452.16","-","1.23%"
"Nov 03, 2010","1,451.78","1,438.44","1,453.23","1,438.44","-","0.92%"
"Nov 01, 2010","1,438.51","1,426.74","1,438.85","1,426.74","-","0.83%"
"Oct 29, 2010","1,426.71","1,407.16","1,426.71","1,405.75","-","1.45%"
"Oct 28, 2010","1,406.35","1,411.52","1,424.15","1,406.35","-","-0.35%"
"Oct 27, 2010","1,411.34","1,415.51","1,417.30","1,406.79","-","-0.29%"
"Oct 26, 2010","1,415.40","1,398.45","1,415.40","1,393.96","-","1.21%"
"Oct 25, 2010","1,398.43","1,394.96","1,403.37","1,390.03","-","0.27%"
"Oct 22, 2010","1,394.66","1,395.86","1,401.51","1,385.05","-","-0.09%"
"Oct 21, 2010","1,395.86","1,391.07","1,408.58","1,385.53","-","0.35%"
"Oct 20, 2010","1,391.01","1,378.15","1,395.24","1,378.15","-","0.93%"
"Oct 19, 2010","1,378.16","1,417.30","1,417.30","1,376.40","-","-2.76%"
"Oct 18, 2010","1,417.34","1,427.27","1,429.33","1,417.03","-","-0.69%"
"Oct 15, 2010","1,427.21","1,430.23","1,435.11","1,418.19","-","-0.21%"
"Oct 14, 2010","1,430.27","1,435.08","1,439.11","1,419.05","-","-0.34%"
